REGION_NAME,LW_B,LENGTH_CONVERSION_FACTOR,LMAX,LATITUDE,LONGITUDE,OBS_YEAR,SITEVISITID,DATE_,HABITAT_CODE,REPLICATEID,COMMONNAME,GENUS,SCIENTIFIC_NAME,MAX_HEIGHT,COMPLEXITY,SUBSTRATE_HEIGHT_0,SUBSTRATE_HEIGHT_20,SUBSTRATE_HEIGHT_50,SUBSTRATE_HEIGHT_100,SUBSTRATE_HEIGHT_150,OTHERBENTHIC,TAXONNAME,DEPTH,HARD_CORAL,MA,TA,CCA,SAND,OTHER,TRAINING_YN,OBS_TYPE,TROPHIC_MONREP,TROPHIC,ISLAND,SITE,REEF_ZONE,DEPTH_BIN,DIVER,REP,METHOD,SPECIES,COUNT,SIZE_,FAMILY,COMMONFAMILYALL,LW_A
NWHI,3.097,0.9,26,28.451287,-178.313449,2024,57162,22-Sep-24,RRB,2000001067,Saddle wrasse,Thalassoma,Thalassoma duperrey,0.5,,,,,,,,Thalassoma duperrey,2.4384,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4328,,,HYW,A,nSPC,THDU,3,4,Labridae,Wrasse,0.0123
NWHI,3.056,0.91,41,28.430191,-178.284553,2024,57168,22-Sep-24,SAG,2000001066,Hawaiian morwong,Goniistius,Cheilodactylus vittatus,2.7,,,,,,,,Cheilodactylus vittatus,16.1544,,,,,,,0,I,SECONDARY,SI,Kure,KUR-4288,,,JR1,A,nSPC,CHVI,1,28,Cheilodactylidae,Morwong,0.0237
NWHI,3,1,50,28.404505,-178.35865,2024,57163,22-Sep-24,APS,2000001072,Goldsaddle goatfish,Parupeneus,Parupeneus cyclostomus,0.8,,,,,,,,Parupeneus cyclostomus,6.7056,,,,,,,0,I,PISCIVORE,Pisc,Kure,KUR-4342,,,HYW,A,nSPC,PACY,1,9,Mullidae,Goatfish,0.0124
NWHI,3.097,0.98,43,28.404505,-178.35865,2024,57163,22-Sep-24,APS,2000001072,Blacktail wrasse,Thalassoma,Thalassoma ballieui,0.8,,,,,,,,Thalassoma ballieui,6.7056,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4342,,,HYW,A,nSPC,THBA,1,22,Labridae,Wrasse,0.0123
NWHI,3.05,1,55,28.404505,-178.35865,2024,57163,22-Sep-24,APS,2000001072,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,0.8,,,,,,,,Bodianus albotaeniatus,6.7056,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4342,,,HYW,A,nSPC,BOAL,1,30,Labridae,Wrasse,0.01202
NWHI,3,1,65,28.404505,-178.35865,2024,57163,22-Sep-24,APS,2000001072,Yellowstripe coris,Coris,Coris flavovittata,0.8,,,,,,,,Coris flavovittata,6.7056,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4342,,,HYW,A,nSPC,COFL,1,32,Labridae,Wrasse,0.0352
NWHI,3,1,30,28.404505,-178.35865,2024,57163,22-Sep-24,APS,2000001072,Stocky hawkfish,Cirrhitus,Cirrhitus pinnulatus,0.8,,,,,,,,Cirrhitus pinnulatus,6.7056,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4342,,,HYW,A,nSPC,CIPI,1,13,Cirrhitidae,Hawkfish,0.0214
NWHI,3.373,0.85,370,28.404505,-178.35865,2024,57163,22-Sep-24,APS,2000001072,Galapagos shark,Carcharhinus,Carcharhinus galapagensis,0.8,,,,,,,,Carcharhinus galapagensis,6.7056,,,,,,,0,T,PISCIVORE,Pisc,Kure,KUR-4342,,,HYW,A,nSPC,CAGA,1,180,Carcharhinidae,Requiem,0.0023
NWHI,3.097,0.9,26,28.436398,-178.374256,2024,57164,22-Sep-24,SAG,2000001074,Saddle wrasse,Thalassoma,Thalassoma duperrey,0.5,,,,,,,,Thalassoma duperrey,24.384,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4261,,,CC,A,nSPC,THDU,9,12,Labridae,Wrasse,0.0123
NWHI,3.175,0.89,9,28.436398,-178.374256,2024,57164,22-Sep-24,SAG,2000001074,Hawaiian bicolor chromis,Chromis,Chromis hanui,0.5,,,,,,,,Chromis hanui,24.384,,,,,,,0,I,PLANKTIVORE,Pk,Kure,KUR-4261,,,CC,A,nSPC,CHHA,10,4,Pomacentridae,Damselfish,0.0229
NWHI,3.1253,1,14,28.436398,-178.374256,2024,57164,22-Sep-24,SAG,2000001074,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,0.5,,,,,,,,Paracirrhites arcatus,24.384,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4261,,,CC,A,nSPC,PAAR,3,9,Cirrhitidae,Hawkfish,0.0165
NWHI,3,1,78,28.436398,-178.374256,2024,57164,22-Sep-24,SAG,2000001074,Magnificent snake eel,Myrichthys,Myrichthys magnificus,0.5,,,,,,,,Myrichthys magnificus,24.384,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4261,,,CC,A,nSPC,MYMA,1,60,Ophichthidae,Worm or Snake Eel,0.002
NWHI,3,1,12,28.436398,-178.374256,2024,57164,22-Sep-24,SAG,2000001074,Redbarred hawkfish,Cirrhitops,Cirrhitops fasciatus,0.5,,,,,,,,Cirrhitops fasciatus,24.384,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4261,,,CC,A,nSPC,CIFA,2,7,Cirrhitidae,Hawkfish,0.017
NWHI,2.971,0.97,38,28.436398,-178.374256,2024,57164,22-Sep-24,SAG,2000001074,Regal parrot,Scarus,Scarus dubius,0.5,,,,,,,,Scarus dubius,24.384,,,,,,,0,F,PRIMARY,H,Kure,KUR-4261,,,CC,A,nSPC,SCDU,1,27,Scaridae,Parrotfish,0.0222
NWHI,3.1253,1,14,28.384187,-178.344367,2024,57146,21-Sep-24,SAG,2000001064,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,0.4,,,,,,,,Paracirrhites arcatus,17.0688,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4259,,,PT,A,nSPC,PAAR,10,10,Cirrhitidae,Hawkfish,0.0165
NWHI,3.254,1,30,28.392341,-178.363535,2024,57147,21-Sep-24,PAV,2000001076,,Coris,Coris ballieui,1.4,,,,,,,,Coris ballieui,9.7536,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4286,,,PT,A,nSPC,COBA,2,15,Labridae,Wrasse,0.0065
NWHI,3,1,62,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Spectacled parrotfish,Chlorurus,Chlorurus perspicillatus,3,,,,,,,,Chlorurus perspicillatus,10.668,,,,,,,0,I,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,CHPE,2,42,Scaridae,Parrotfish,0.0204
NWHI,3.167,1,54,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Carolines parrotfish,Calotomus,Calotomus carolinus,3,,,,,,,,Calotomus carolinus,10.668,,,,,,,0,N,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,CACA,1,27,Scaridae,Parrotfish,0.0122
NWHI,2.9109,1,11,28.451287,-178.313449,2024,57162,22-Sep-24,RRB,2000001068,Hawaiian gregory,Stegastes,Stegastes marginatus,1.3,,,,,,,,Stegastes marginatus,2.7432,,,,,,,0,I,PRIMARY,H,Kure,KUR-4328,,,AH2,A,nSPC,STMA,6,6,Pomacentridae,Damselfish,0.0349
NWHI,3,1,25,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Whitebar surgeonfish,Acanthurus,Acanthurus leucopareius,3,,,,,,,,Acanthurus leucopareius,10.668,,,,,,,0,I,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,ACLE,1,5,Acanthuridae,Surgeonfish,0.0028
NWHI,2.822,1,9,28.451287,-178.313449,2024,57162,22-Sep-24,RRB,2000001068,Hawaiian whitespotted toby,Canthigaster,Canthigaster jactator,1.3,,,,,,,,Canthigaster jactator,2.7432,,,,,,,0,I,PRIMARY,H,Kure,KUR-4328,,,AH2,A,nSPC,CAJA,2,5,Tetraodontidae,Pufferfish,0.0424
NWHI,3.03545,0.96,70,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Bluespine unicornfish,Naso,Naso unicornis,3,,,,,,,,Naso unicornis,10.668,,,,,,,0,N,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,NAUN,1,34,Acanthuridae,Surgeonfish,0.01788
NWHI,3.314,0.94,7,28.451287,-178.313449,2024,57162,22-Sep-24,RRB,2000001068,Delicate round herring,Spratelloides,Spratelloides delicatulus,1.3,,,,,,,,Spratelloides delicatulus,2.7432,,,,,,,0,I,PLANKTIVORE,Pk,Kure,KUR-4328,,,AH2,A,nSPC,SPDE,300,4,Clupeidae,Herring etc,0.00929
NWHI,2.9435,1,25,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Bluelined surgeonfish,Acanthurus,Acanthurus nigroris,3,,,,,,,,Acanthurus nigroris,10.668,,,,,,,0,I,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,ACNR,3,18,Acanthuridae,Surgeonfish,0.021
NWHI,3,1,24,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Spotted surgeonfish,Ctenochaetus,Ctenochaetus strigosus,3,,,,,,,,Ctenochaetus strigosus,10.668,,,,,,,0,I,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,CTST,1,15,Acanthuridae,Surgeonfish,0.022
NWHI,3.097,0.98,43,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Blacktail wrasse,Thalassoma,Thalassoma ballieui,3,,,,,,,,Thalassoma ballieui,10.668,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4277,,,CC,A,nSPC,THBA,1,14,Labridae,Wrasse,0.0123
NWHI,3.231,1,10,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Hawaiian cleaner wrasse,Labroides,Labroides phthirophagus,3,,,,,,,,Labroides phthirophagus,10.668,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4277,,,CC,A,nSPC,LAPH,1,6,Labridae,Wrasse,0.0059
NWHI,3.0777,0.94,22,28.451287,-178.313449,2024,57162,22-Sep-24,RRB,2000001068,Lizardfish species,,,1.3,,,,,,,,Synodontidae,2.7432,,,,,,,0,I,PISCIVORE,Pisc,Kure,KUR-4328,,,AH2,A,nSPC,LIZA,1,12,Synodontidae,Lizardfishes,0.00848
NWHI,3.00336,0.92,33,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Blotcheye soldierfish,Myripristis,Myripristis berndti,3,,,,,,,,Myripristis berndti,10.668,,,,,,,0,I,PLANKTIVORE,Pk,Kure,KUR-4277,,,CC,A,nSPC,MYBE,2,17,Holocentridae,Soldierfish,0.02769
NWHI,3.00336,0.92,33,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Blotcheye soldierfish,Myripristis,Myripristis berndti,3,,,,,,,,Myripristis berndti,10.668,,,,,,,0,I,PLANKTIVORE,Pk,Kure,KUR-4277,,,CC,A,nSPC,MYBE,2,23,Holocentridae,Soldierfish,0.02769
NWHI,3.05,1,55,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,3,,,,,,,,Bodianus albotaeniatus,10.668,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4277,,,CC,A,nSPC,BOAL,1,26,Labridae,Wrasse,0.01202
NWHI,3.323,1,2.9,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Hawaiian orbicularvelvetfish,Caracanthus,Caracanthus typicus,3,,,,,,,,Caracanthus typicus,10.668,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4277,,,CC,A,nSPC,CATY,1,4,Caracanthidae,Velvetfish,0.0089
NWHI,3,1,15,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Vanderbilt's chromis,Chromis,Chromis vanderbilti,3,,,,,,,,Chromis vanderbilti,10.668,,,,,,,0,I,PLANKTIVORE,Pk,Kure,KUR-4277,,,CC,A,nSPC,CHVA,30,4,Pomacentridae,Damselfish,0.0258
NWHI,3.175,0.89,9,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Hawaiian bicolor chromis,Chromis,Chromis hanui,3,,,,,,,,Chromis hanui,10.668,,,,,,,0,I,PLANKTIVORE,Pk,Kure,KUR-4277,,,CC,A,nSPC,CHHA,2,3,Pomacentridae,Damselfish,0.0229
NWHI,2.814,1,12,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Pebbled butterflyfish,Chaetodon,Chaetodon multicinctus,2.9,,,,,,,,Chaetodon multicinctus,12.192,,,,,,,0,N,SECONDARY,Cor,Kure,KUR-4310,,,JR1,A,nSPC,CHMU,2,8,Chaetodontidae,Butterflyfish,0.045
NWHI,3,1,22,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Longnose butterfly fish,Forcipiger,Forcipiger flavissimus,2.9,,,,,,,,Forcipiger flavissimus,12.192,,,,,,,0,I,SECONDARY,SI,Kure,KUR-4310,,,JR1,A,nSPC,FOFL,2,13,Chaetodontidae,Butterflyfish,0.0125
NWHI,2.822,1,9,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Hawaiian whitespotted toby,Canthigaster,Canthigaster jactator,3,,,,,,,,Canthigaster jactator,10.668,,,,,,,0,I,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,CAJA,3,5,Tetraodontidae,Pufferfish,0.0424
NWHI,3.51443,1,80,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Chinese trumpetfish,Aulostomus,Aulostomus chinensis,3,,,,,,,,Aulostomus chinensis,10.668,,,,,,,0,N,PISCIVORE,Pisc,Kure,KUR-4277,,,CC,A,nSPC,AUCH,1,24,Aulostomidae,Trumpetfish,0.00021
NWHI,3.15059,0.95,75,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Kyphosus species,Kyphosus,,3,,,,,,,,Kyphosus sp,10.668,,,,,,,0,I,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,CHUB,1,21,Kyphosidae,Chub,0.01285
NWHI,3.15059,0.95,75,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Kyphosus species,Kyphosus,,3,,,,,,,,Kyphosus sp,10.668,,,,,,,0,I,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,CHUB,2,24,Kyphosidae,Chub,0.01285
NWHI,3.1253,1,14,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,3,,,,,,,,Paracirrhites arcatus,10.668,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4277,,,CC,A,nSPC,PAAR,2,9,Cirrhitidae,Hawkfish,0.0165
NWHI,2.9963,1,11,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Scarface blenny,Cirripectes,Cirripectes vanderbilti,3,,,,,,,,Cirripectes vanderbilti,10.668,,,,,,,0,I,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,CIVA,17,4,Blenniidae,Blenny,0.0061
NWHI,3,1,12,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Redbarred hawkfish,Cirrhitops,Cirrhitops fasciatus,2.9,,,,,,,,Cirrhitops fasciatus,12.192,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4310,,,JR1,A,nSPC,CIFA,2,8,Cirrhitidae,Hawkfish,0.017
NWHI,2.793,1,36,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Pearl wrasse,Anampses,Anampses cuvier,3,,,,,,,,Anampses cuvier,10.668,,,,,,,0,F,SECONDARY,MI,Kure,KUR-4277,,,CC,A,nSPC,ANCU,1,21,Labridae,Wrasse,0.0226
NWHI,3,1,12,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Redbarred hawkfish,Cirrhitops,Cirrhitops fasciatus,2.9,,,,,,,,Cirrhitops fasciatus,12.192,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4310,,,JR1,A,nSPC,CIFA,1,6,Cirrhitidae,Hawkfish,0.017
NWHI,2.577,1,12.7,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Russet angelfish,Centropyge,Centropyge potteri,2.9,,,,,,,,Centropyge potteri,12.192,,,,,,,0,I,PRIMARY,H,Kure,KUR-4310,,,JR1,A,nSPC,CEPO,6,8,Pomacanthidae,Angelfish,0.0745
NWHI,2.577,1,12.7,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Russet angelfish,Centropyge,Centropyge potteri,2.9,,,,,,,,Centropyge potteri,12.192,,,,,,,0,I,PRIMARY,H,Kure,KUR-4310,,,JR1,A,nSPC,CEPO,4,7,Pomacanthidae,Angelfish,0.0745
NWHI,2.577,1,12.7,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Russet angelfish,Centropyge,Centropyge potteri,2.9,,,,,,,,Centropyge potteri,12.192,,,,,,,0,I,PRIMARY,H,Kure,KUR-4310,,,JR1,A,nSPC,CEPO,2,9,Pomacanthidae,Angelfish,0.0745
NWHI,3,1,50,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Goldsaddle goatfish,Parupeneus,Parupeneus cyclostomus,3,,,,,,,,Parupeneus cyclostomus,10.668,,,,,,,0,F,PISCIVORE,Pisc,Kure,KUR-4277,,,CC,A,nSPC,PACY,1,24,Mullidae,Goatfish,0.0124
NWHI,3,1,15,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Ornamented wrasse,Halichoeres,Halichoeres ornatissimus,3,,,,,,,,Halichoeres ornatissimus,10.668,,,,,,,0,T,SECONDARY,MI,Kure,KUR-4277,,,CC,A,nSPC,HAOR,1,9,Labridae,Wrasse,0.0133
NWHI,2.974,0.89,117,28.386667,-178.355789,2024,57152,21-Sep-24,SAG,2000001078,Bluefin trevally,Caranx,Caranx melampygus,0.1,,,,,,,,Caranx melampygus,16.1544,,,,,,,0,I,PISCIVORE,Pisc,Kure,KUR-4279,,,AH2,A,nSPC,CAME,5,30,Carangidae,Jack,0.02866
NWHI,3.015,1,38,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Yellowfin goatfish,Mulloidichthys,Mulloidichthys vanicolensis,3,,,,,,,,Mulloidichthys vanicolensis,10.668,,,,,,,0,T,SECONDARY,MI,Kure,KUR-4277,,,CC,A,nSPC,MUVA,1,19,Mullidae,Goatfish,0.0099
NWHI,3.373,0.85,370,28.386667,-178.355789,2024,57152,21-Sep-24,SAG,2000001078,Galapagos shark,Carcharhinus,Carcharhinus galapagensis,0.1,,,,,,,,Carcharhinus galapagensis,16.1544,,,,,,,0,I,PISCIVORE,Pisc,Kure,KUR-4279,,,AH2,A,nSPC,CAGA,1,110,Carcharhinidae,Requiem,0.0023
NWHI,2.822,1,14,28.456485,-178.324351,2024,57166,22-Sep-24,SAG,2000001077,Crowned puffer,Canthigaster,Canthigaster coronata,3,,,,,,,,Canthigaster coronata,10.668,,,,,,,0,T,PRIMARY,H,Kure,KUR-4277,,,CC,A,nSPC,CACO,1,6,Tetraodontidae,Pufferfish,0.0424
NWHI,3.373,0.85,240,28.386667,-178.355789,2024,57152,21-Sep-24,SAG,2000001078,Grey reef shark,Carcharhinus,Carcharhinus amblyrhynchos,0.1,,,,,,,,Carcharhinus amblyrhynchos,16.1544,,,,,,,0,I,PISCIVORE,Pisc,Kure,KUR-4279,,,AH2,A,nSPC,CAAB,1,110,Carcharhinidae,Requiem,0.0023
NWHI,3,1,15,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Vanderbilt's chromis,Chromis,Chromis vanderbilti,2.9,,,,,,,,Chromis vanderbilti,12.192,,,,,,,0,I,PLANKTIVORE,Pk,Kure,KUR-4310,,,JR1,A,nSPC,CHVA,25,3,Pomacentridae,Damselfish,0.0258
NWHI,2.635,1,12,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Johnston Island damsel,Plectroglyphidodon,Plectroglyphidodon johnstonianus,2.9,,,,,,,,Plectroglyphidodon johnstonianus,12.192,,,,,,,0,I,SECONDARY,Cor,Kure,KUR-4310,,,JR1,A,nSPC,PLJO,4,3,Pomacentridae,Damselfish,0.0612
NWHI,3.254,1,20,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Elegant coris,Coris,Coris venusta,2.9,,,,,,,,Coris venusta,12.192,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4310,,,JR1,A,nSPC,COVE,1,10,Labridae,Wrasse,0.0065
NWHI,3.254,1,20,28.391867,-178.283419,2024,57170,22-Sep-24,SAG,2000001070,Elegant coris,Coris,Coris venusta,2.9,,,,,,,,Coris venusta,12.192,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4310,,,JR1,A,nSPC,COVE,3,7,Labridae,Wrasse,0.0065
NWHI,3,1,24,28.384187,-178.344367,2024,57146,21-Sep-24,SAG,2000001064,Spotted surgeonfish,Ctenochaetus,Ctenochaetus strigosus,0.4,,,,,,,,Ctenochaetus strigosus,17.0688,,,,,,,0,I,PRIMARY,H,Kure,KUR-4259,,,PT,A,nSPC,CTST,1,5,Acanthuridae,Surgeonfish,0.022
NWHI,2.9718,1,33,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001061,Christmas wrasse,Thalassoma,Thalassoma trilobatum,0.6,,,,,,,,Thalassoma trilobatum,3.048,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4329,,,HYW,A,nSPC,THTR,1,18,Labridae,Wrasse,0.0159
NWHI,3.05,1,55,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001061,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,0.6,,,,,,,,Bodianus albotaeniatus,3.048,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4329,,,HYW,A,nSPC,BOAL,1,30,Labridae,Wrasse,0.01202
NWHI,2.9435,1,25,28.414857,-178.384997,2024,57144,21-Sep-24,SAG,2000001065,Bluelined surgeonfish,Acanthurus,Acanthurus nigroris,1.5,,,,,,,,Acanthurus nigroris,27.7368,,,,,,,0,I,PRIMARY,H,Kure,KUR-4254,,,MP1,A,nSPC,ACNR,10,12,Acanthuridae,Surgeonfish,0.021
NWHI,2.9435,1,25,28.414857,-178.384997,2024,57144,21-Sep-24,SAG,2000001065,Bluelined surgeonfish,Acanthurus,Acanthurus nigroris,1.5,,,,,,,,Acanthurus nigroris,27.7368,,,,,,,0,I,PRIMARY,H,Kure,KUR-4254,,,MP1,A,nSPC,ACNR,3,14,Acanthuridae,Surgeonfish,0.021
NWHI,3.16,1,20,28.414857,-178.384997,2024,57144,21-Sep-24,SAG,2000001065,Yellow tang,Zebrasoma,Zebrasoma flavescens,1.5,,,,,,,,Zebrasoma flavescens,27.7368,,,,,,,0,I,PRIMARY,H,Kure,KUR-4254,,,MP1,A,nSPC,ZEFL,1,12,Acanthuridae,Surgeonfish,0.0148
NWHI,2.793,1,36,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001061,Pearl wrasse,Anampses,Anampses cuvier,0.6,,,,,,,,Anampses cuvier,3.048,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4329,,,HYW,A,nSPC,ANCU,1,6,Labridae,Wrasse,0.0226
NWHI,3,1,15,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001061,Ornamented wrasse,Halichoeres,Halichoeres ornatissimus,0.6,,,,,,,,Halichoeres ornatissimus,3.048,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4329,,,HYW,A,nSPC,HAOR,1,7,Labridae,Wrasse,0.0133
NWHI,3.097,0.9,26,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001063,Saddle wrasse,Thalassoma,Thalassoma duperrey,2,,,,,,,,Thalassoma duperrey,2.1336,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4329,,,AH2,A,nSPC,THDU,7,11,Labridae,Wrasse,0.0123
NWHI,3,1,15,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001063,Belted wrasse,Stethojulis,Stethojulis balteata,2,,,,,,,,Stethojulis balteata,2.1336,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4329,,,AH2,A,nSPC,STBA,1,9,Labridae,Wrasse,0.015
NWHI,2.70269,1,32,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001063,Bird wrasse,Gomphosus,Gomphosus varius,2,,,,,,,,Gomphosus varius,2.1336,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4329,,,AH2,A,nSPC,GOVA,1,10,Labridae,Wrasse,0.02437
NWHI,3.05,1,55,28.414857,-178.384997,2024,57144,21-Sep-24,SAG,2000001065,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,1.5,,,,,,,,Bodianus albotaeniatus,27.7368,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4254,,,MP1,A,nSPC,BOAL,1,35,Labridae,Wrasse,0.01202
NWHI,3.05,1,55,28.430191,-178.284553,2024,57168,22-Sep-24,SAG,2000001066,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,2.7,,,,,,,,Bodianus albotaeniatus,16.1544,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4288,,,JR1,A,nSPC,BOAL,1,28,Labridae,Wrasse,0.01202
NWHI,3.254,1,20,28.414857,-178.384997,2024,57144,21-Sep-24,SAG,2000001065,Elegant coris,Coris,Coris venusta,1.5,,,,,,,,Coris venusta,27.7368,,,,,,,0,I,SECONDARY,MI,Kure,KUR-4254,,,MP1,A,nSPC,COVE,2,10,Labridae,Wrasse,0.0065
NWHI,2.9895,1,15,28.384187,-178.344367,2024,57146,21-Sep-24,SAG,2000001064,Bluestriped butterflyfish,Chaetodon,Chaetodon fremblii,0.4,,,,,,,,Chaetodon fremblii,17.0688,,,,,,,0,I,SECONDARY,SI,Kure,KUR-4259,,,PT,A,nSPC,CHFR,2,8,Chaetodontidae,Butterflyfish,0.0296
NWHI,2.9109,1,11,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001063,Hawaiian gregory,Stegastes,Stegastes marginatus,2,,,,,,,,Stegastes marginatus,2.1336,,,,,,,0,I,PRIMARY,H,Kure,KUR-4329,,,AH2,A,nSPC,STMA,3,10,Pomacentridae,Damselfish,0.0349
NWHI,2.971,0.97,38,28.430191,-178.284553,2024,57168,22-Sep-24,SAG,2000001066,Regal parrot,Scarus,Scarus dubius,2.7,,,,,,,,Scarus dubius,16.1544,,,,,,,0,I,PRIMARY,H,Kure,KUR-4288,,,JR1,A,nSPC,SCDU,1,30,Scaridae,Parrotfish,0.0222
NWHI,3,1,62,28.430191,-178.284553,2024,57168,22-Sep-24,SAG,2000001066,Spectacled parrotfish,Chlorurus,Chlorurus perspicillatus,2.7,,,,,,,,Chlorurus perspicillatus,16.1544,,,,,,,0,I,PRIMARY,H,Kure,KUR-4288,,,JR1,A,nSPC,CHPE,1,43,Scaridae,Parrotfish,0.0204
NWHI,2.822,1,9,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001061,Hawaiian whitespotted toby,Canthigaster,Canthigaster jactator,0.6,,,,,,,,Canthigaster jactator,3.048,,,,,,,0,I,PRIMARY,H,Kure,KUR-4329,,,HYW,A,nSPC,CAJA,1,6,Tetraodontidae,Pufferfish,0.0424
NWHI,3.0777,0.94,22,28.43759,-178.359609,2024,57161,22-Sep-24,APS,2000001061,Lizardfish species,,,0.6,,,,,,,,Synodontidae,3.048,,,,,,,0,I,PISCIVORE,Pisc,Kure,KUR-4329,,,HYW,A,nSPC,LIZA,1,9,Synodontidae,Lizardfishes,0.00848
